Date,Prev_Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable_Volume,Perc_Deliverable
17-07-2019,675.95,675.95,695.5,673.05,690.8,688.64,3271680,2.25E+14,1490547,0.4556
18-07-2019,690.8,687.35,694.25,680.1,687.2,686.96,2984256,2.05E+14,1803369,0.6043
19-07-2019,687.2,687.2,691.5,664.4,675.05,674.79,2005513,1.35E+14,892212,0.4449
22-07-2019,675.05,671,679,670,671.95,673.89,1286218,8.67E+13,671392,0.522
23-07-2019,671.95,673.25,675.55,665.75,671.2,670.56,1462269,9.81E+13,735824,0.5032
24-07-2019,671.2,670.35,679.8,651.45,660.45,665,3060459,2.04E+14,1854519,0.606
25-07-2019,660.45,647.8,657.65,641.5,652.5,651.57,2751865,1.79E+14,1517040,0.5513
26-07-2019,652.5,649.7,651,641.05,643.5,644.77,1637706,1.06E+14,949989,0.5801
29-07-2019,643.5,641,654.65,641,646.3,647.45,2524484,1.63E+14,1157415,0.4585
30-07-2019,646.3,645,650.3,633.15,640.25,641.01,2882913,1.85E+14,1709570,0.593
31-07-2019,640.25,629,639.8,607.15,636.25,622.8,9651731,6.01E+14,4558232,0.4723
01-08-2019,636.25,632.05,633.45,619,625.65,624.64,3982949,2.49E+14,2489585,0.6251
02-08-2019,625.65,625,639.1,618.4,636.15,628.76,2172845,1.37E+14,1169645,0.5383
05-08-2019,636.15,631.15,651.05,625.3,648.05,640.94,3140140,2.01E+14,1720951,0.548
06-08-2019,648.05,650.1,679.85,650.1,670.6,666.71,7226321,4.82E+14,3916518,0.542
07-08-2019,670.6,671.8,678.5,670.3,674.45,675.31,3239880,2.19E+14,2261509,0.698
08-08-2019,674.45,674,683.9,665,680.2,674.29,2708834,1.83E+14,1389475,0.5129
09-08-2019,680.2,679,680.75,659.75,663.35,674.41,3743407,2.52E+14,2218854,0.5927
13-08-2019,663.35,661.1,662.5,636,639.15,643.96,2716622,1.75E+14,1583253,0.5828
14-08-2019,639.15,639.05,662.5,638.9,659.1,654.84,2627043,1.72E+14,1508436,0.5742
16-08-2019,659.1,656.9,661,646.15,659,652.65,3067796,2.00E+14,2103903,0.6858
19-08-2019,659,662,674.4,661.5,670.35,668.17,2871173,1.92E+14,1785683,0.6219
20-08-2019,670.35,674,680,664.65,668.9,670.98,3913608,2.63E+14,2219664,0.5672
21-08-2019,668.9,670,675,669.3,672.8,672.39,2106655,1.42E+14,1218094,0.5782
22-08-2019,672.8,672.65,684,668.1,682.75,678.72,3353812,2.28E+14,2047581,0.6105
23-08-2019,682.75,684.25,694.4,679.4,683.85,688.86,7015461,4.83E+14,4929308,0.7026
26-08-2019,683.85,689.8,693,670.2,691.15,684.13,1767289,1.21E+14,835056,0.4725
27-08-2019,691.15,689.85,689.85,673.2,676.35,680.63,3160545,2.15E+14,2154733,0.6818
28-08-2019,676.35,676,693.45,676,690.2,686.83,2749273,1.89E+14,1733113,0.6304
29-08-2019,690.2,684.15,694,681,691.15,689.93,2789979,1.92E+14,1603322,0.5747
30-08-2019,691.15,693,700.7,675.85,693.65,685.56,3067856,2.10E+14,1731106,0.5643
03-09-2019,693.65,698,716.9,698,704.5,709.64,5044667,3.58E+14,2380036,0.4718
04-09-2019,704.5,705,709.75,692.2,703.25,700.5,2027768,1.42E+14,835657,0.4121
05-09-2019,703.25,710,710,691.05,695.45,697.54,2019839,1.41E+14,1060199,0.5249
06-09-2019,695.45,716.35,734.45,716.35,721.75,726,10663234,7.74E+14,2694066,0.2526
09-09-2019,721.75,723,723,710,712.9,713.61,1754023,1.25E+14,602705,0.3436
11-09-2019,712.9,718,723.25,701.25,703.7,705.03,2702792,1.91E+14,1379007,0.5102
12-09-2019,703.7,701.1,709.2,694,705.55,701.29,3282740,2.30E+14,1734439,0.5284
13-09-2019,705.55,705.25,711.3,701,709.5,707.6,1073430,7.60E+13,297173,0.2768
16-09-2019,709.5,710.1,723.25,710.1,719.45,715.65,2500556,1.79E+14,1337297,0.5348
17-09-2019,719.45,719.9,719.9,699.15,705.95,704.23,2948429,2.08E+14,1678120,0.5692
18-09-2019,705.95,710,718.1,701.9,716.75,711.91,1666369,1.19E+14,867385,0.5205
19-09-2019,716.75,715.7,715.7,700,703.35,704.54,1570183,1.11E+14,704082,0.4484
20-09-2019,703.35,701.3,716.2,696.05,700.85,702.57,3394351,2.38E+14,1723165,0.5077
23-09-2019,700.85,703,704.95,675.1,682.8,686.3,2256769,1.55E+14,876500,0.3884
24-09-2019,682.8,686.05,705.9,683.7,703.85,698.83,3128057,2.19E+14,1392553,0.4452
25-09-2019,703.85,704.05,709.95,698,705.9,706.03,3512690,2.48E+14,2250800,0.6408
26-09-2019,705.9,705.45,716,701.8,713.7,711.51,3300104,2.35E+14,1294801,0.3924
27-09-2019,713.7,710,718.65,702.05,704.3,710.02,2434719,1.73E+14,1320177,0.5422
30-09-2019,704.3,704.5,716.6,696.2,714.5,710.69,2136186,1.52E+14,954694,0.4469
01-10-2019,714.5,715,715,700,704.95,706.17,1709480,1.21E+14,893915,0.5229
03-10-2019,704.95,705.25,717.75,692.55,702.5,706.88,2111319,1.49E+14,957455,0.4535
04-10-2019,702.5,705,713.8,702.55,708.15,708.24,2273166,1.61E+14,1368809,0.6022
07-10-2019,708.15,708.15,716.8,700.7,704.8,705.96,2578403,1.82E+14,1638392,0.6354
09-10-2019,704.8,702.8,713.9,701.85,711.05,708.06,1115851,7.90E+13,469821,0.421
10-10-2019,711.05,708.05,718.85,703.5,711.3,712.76,1507268,1.07E+14,552517,0.3666
11-10-2019,711.3,701.3,723.9,697.5,721.45,710.48,3785425,2.69E+14,1599001,0.4224
14-10-2019,721.45,721,728.65,717.45,720.75,722.7,1871571,1.35E+14,733662,0.392
15-10-2019,720.75,724,729,719,720.5,722.77,1482881,1.07E+14,553582,0.3733
16-10-2019,720.5,720.1,729.75,717.7,727.7,724.72,2114943,1.53E+14,1166509,0.5516
17-10-2019,727.7,725,731,715.95,724.35,721.12,2177984,1.57E+14,1219688,0.56
18-10-2019,724.35,724.45,737.75,722.7,734.2,731.68,2907649,2.13E+14,1881017,0.6469
22-10-2019,734.2,727.4,732,714.3,717.65,723.95,2825230,2.05E+14,1964740,0.6954
23-10-2019,717.65,717.65,734.4,716.35,726.6,727.85,2143330,1.56E+14,872352,0.407
24-10-2019,726.6,730,745,724.4,726.35,735.73,2888332,2.13E+14,1052534,0.3644
25-10-2019,726.35,730.9,730.9,701.2,720.95,716.86,2785014,2.00E+14,1195513,0.4293
27-10-2019,720.95,723,737.4,718.5,726.75,726.08,194215,1.41E+13,49980,0.2573
29-10-2019,726.75,728,763,725.1,754.75,746.45,3292048,2.46E+14,1295605,0.3936
30-10-2019,754.75,762,764.8,745.55,754.4,753.91,2232609,1.68E+14,889833,0.3986
31-10-2019,754.4,754.95,759.35,736.6,739,743.93,4178139,3.11E+14,2702915,0.6469
01-11-2019,739,740.9,764,740,760.45,754.29,4136257,3.12E+14,2206438,0.5334
04-11-2019,760.45,760.45,777.6,753.45,769.5,767.43,4936914,3.79E+14,2253548,0.4565
05-11-2019,769.5,772,775.55,764.8,773.25,770.83,3303839,2.55E+14,1565668,0.4739
06-11-2019,773.25,784,784,767.6,771.9,775.25,9486591,7.35E+14,4431865,0.4672
07-11-2019,771.9,775,775,765.05,769.7,770.21,2060900,1.59E+14,1115080,0.5411
08-11-2019,769.7,772,777.85,770.3,771.35,772.66,2368591,1.83E+14,1709665,0.7218
11-11-2019,771.35,769.95,774.5,768.05,770.4,771.16,1345883,1.04E+14,774670,0.5756
13-11-2019,770.4,768,773.8,746,757.05,759.99,2434874,1.85E+14,1216695,0.4997
14-11-2019,757.05,756,763.5,748.3,758.35,755.75,2564424,1.94E+14,1406786,0.5486
15-11-2019,758.35,758.35,763.25,749.3,751.95,755.09,1787358,1.35E+14,1134715,0.6349
18-11-2019,751.95,752,758.3,747.5,751.8,752.6,2216434,1.67E+14,1431421,0.6458
19-11-2019,751.8,754,766,752,763.15,762.97,2725437,2.08E+14,1733375,0.636
20-11-2019,763.15,764.9,773,755.95,771.4,765.68,2343750,1.79E+14,1454080,0.6204
21-11-2019,771.4,775,780,762.8,765.15,770.43,2102137,1.62E+14,1126309,0.5358
22-11-2019,765.15,765,765,742.8,754.2,750.01,1819912,1.36E+14,734250,0.4035
25-11-2019,754.2,754.2,765.7,750.85,763.55,762.72,1837243,1.40E+14,1112250,0.6054
26-11-2019,763.55,766,767.85,756.3,763.6,763.38,2968850,2.27E+14,1485063,0.5002
27-11-2019,763.6,762.85,769.55,757.35,767.55,764.47,1369944,1.05E+14,771501,0.5632
28-11-2019,767.55,765.15,772.1,762,766.25,767.67,1096867,8.42E+13,598518,0.5457
29-11-2019,766.25,766,772.35,758.4,761.45,764.59,1236902,9.46E+13,677500,0.5477
02-12-2019,761.45,758.1,759.9,732.3,748.45,740.9,4333335,3.21E+14,1813434,0.4185
03-12-2019,748.45,748.05,756.7,743.3,746.25,750.63,1838085,1.38E+14,766080,0.4168
04-12-2019,746.25,746.9,761.5,743.55,758.8,755.83,1870954,1.41E+14,1163058,0.6216
05-12-2019,758.8,755,766.75,752.1,764.9,763.73,2475102,1.89E+14,1660873,0.671
06-12-2019,764.9,763.2,771.35,755.55,757.5,763.82,1092422,8.34E+13,404503,0.3703
09-12-2019,757.5,759.45,759.45,746.5,750.35,751.52,1435556,1.08E+14,689493,0.4803
10-12-2019,750.35,749.95,749.95,737.3,744.95,742.24,1582428,1.17E+14,633863,0.4006
11-12-2019,744.95,741,760,741,757.95,755.21,1644499,1.24E+14,807624,0.4911
12-12-2019,757.95,761,766,752.5,756.45,760.61,1184008,9.01E+13,550180,0.4647
13-12-2019,756.45,758.95,763.95,748.25,761.85,756.19,2019424,1.53E+14,1048591,0.5193
16-12-2019,761.85,762.7,784,759,773.3,776.68,5810893,4.51E+14,2316293,0.3986
17-12-2019,773.3,775.55,782,772.6,777.35,777.55,2421510,1.88E+14,1095904,0.4526
18-12-2019,777.35,780.1,794,780.1,786.65,786.97,5676894,4.47E+14,2769968,0.4879
19-12-2019,786.65,790,790,778.1,782.75,782.57,2099931,1.64E+14,1301355,0.6197
20-12-2019,782.75,784.05,787.7,778,783.35,782.42,2092547,1.64E+14,1449167,0.6925
23-12-2019,783.35,778.6,787.4,774.95,775.95,778.81,1887292,1.47E+14,1341821,0.711
24-12-2019,775.95,776,777.95,767.6,772.05,771.47,1413973,1.09E+14,618746,0.4376
26-12-2019,772.05,771,779.05,768.05,770.4,774.04,1276520,9.88E+13,244985,0.1919
27-12-2019,770.4,771,781.4,769.1,780.2,777.37,1363474,1.06E+14,724379,0.5313
30-12-2019,780.2,782.7,784.85,779.1,782.7,782.67,1055528,8.26E+13,662921,0.628
31-12-2019,782.7,780.05,780.95,760,762.3,766.52,3004887,2.30E+14,633281,0.2108
01-01-2020,762.3,766,766.8,760.35,762.1,763.39,746371,5.70E+13,147395,0.1975
02-01-2020,762.1,762.1,769.15,761,766.05,766.33,1133488,8.69E+13,518229,0.4572
03-01-2020,766.05,766,779.9,763.55,775.1,775.14,2121704,1.64E+14,881327,0.4154
06-01-2020,775.1,774.85,778.8,768.15,770.4,773.7,1734439,1.34E+14,840496,0.4846
07-01-2020,770.4,770,778.5,760.6,777.1,770.9,1937143,1.49E+14,725429,0.3745
08-01-2020,777.1,770.1,784.9,767.1,769.8,776.33,2596664,2.02E+14,981759,0.3781
09-01-2020,769.8,770.5,776.45,762.2,773.65,770.18,1678891,1.29E+14,626300,0.373
10-01-2020,773.65,779,781.9,772.45,776.25,776.7,1105725,8.59E+13,502460,0.4544
13-01-2020,776.25,779.9,788.7,775.05,785.85,784.79,1393509,1.09E+14,523121,0.3754
14-01-2020,785.85,785.85,797.8,783.7,796.25,790.88,1628535,1.29E+14,830392,0.5099
15-01-2020,796.25,796.15,803.65,788.5,795.15,796.05,1759644,1.40E+14,705203,0.4008
16-01-2020,795.15,793,795.7,781.1,782.85,785.33,1110008,8.72E+13,442760,0.3989
17-01-2020,782.85,783.5,786.75,775.5,778.45,780.14,989312,7.72E+13,490715,0.496
20-01-2020,778.45,778.5,785.45,774.55,778.2,779.94,1620105,1.26E+14,975138,0.6019
21-01-2020,778.2,777.25,783.4,775,778.9,779.2,976954,7.61E+13,433814,0.444
22-01-2020,778.9,780,790.45,776.2,778.75,781.75,1192201,9.32E+13,512037,0.4295
23-01-2020,778.75,777.25,780.45,766.9,768.95,771.39,2018777,1.56E+14,1289079,0.6385
24-01-2020,768.95,765.1,788.75,763.3,787.3,777.05,2364265,1.84E+14,1348773,0.5705
27-01-2020,787.3,786,796.25,779.65,791.5,790.45,1175606,9.29E+13,397423,0.3381
28-01-2020,791.5,792.5,795.75,784.6,794.25,791.36,1506685,1.19E+14,738077,0.4899
29-01-2020,794.25,796.9,807.2,793.55,804.15,802.33,2565136,2.06E+14,1158240,0.4515
30-01-2020,804.15,805.6,807.95,784,791.35,792.84,2493688,1.98E+14,1391962,0.5582
31-01-2020,791.35,796.85,802.5,783,796.6,794.8,3081521,2.45E+14,1077760,0.3497
01-02-2020,796.6,796.95,812,765.7,807.55,792.93,6476968,5.14E+14,3091832,0.4774
03-02-2020,807.55,808,818.7,790.5,793.15,807.99,3383074,2.73E+14,1386323,0.4098
04-02-2020,793.15,794.3,813,794.3,811.1,807.49,1779834,1.44E+14,868911,0.4882
05-02-2020,811.1,810,816,807,814.05,811.94,1613898,1.31E+14,809231,0.5014
06-02-2020,814.05,812.7,825.95,810.05,817.7,819.05,1553656,1.27E+14,652671,0.4201
07-02-2020,817.7,817.7,825.45,814.25,824.45,820.73,1397438,1.15E+14,826809,0.5917
10-02-2020,824.45,827,827.1,811.5,813.65,815.58,1098971,8.96E+13,603430,0.5491
11-02-2020,813.65,813,821.85,811.05,819.95,816.48,1143705,9.34E+13,542696,0.4745
12-02-2020,819.95,820,826.45,816.8,821.5,822.35,1394424,1.15E+14,632198,0.4534
13-02-2020,821.5,822.8,830,814.35,828,820.38,1737974,1.43E+14,1046146,0.6019
14-02-2020,828,827,838,825.05,834.15,833.86,2143044,1.79E+14,1068602,0.4986
17-02-2020,834.15,835.95,837,827.45,833.25,832.46,793328,6.60E+13,275998,0.3479
18-02-2020,833.25,825.35,840,825.35,838.8,835.87,1507814,1.26E+14,522022,0.3462
19-02-2020,838.8,839,844.85,836.05,840.9,840.39,881874,7.41E+13,266928,0.3027
20-02-2020,840.9,840.15,845.9,826.95,829.6,836.04,1066232,8.91E+13,679688,0.6375
24-02-2020,829.6,828.95,843.9,815.75,820.1,832.88,2917544,2.43E+14,1278624,0.4383
25-02-2020,820.1,822,826.8,809.05,822.1,817.14,2479975,2.03E+14,1383377,0.5578
26-02-2020,822.1,820,825.5,808.2,811.45,817.38,2212784,1.81E+14,1000060,0.4519
27-02-2020,811.45,807,819.7,800.2,809.15,807.52,1907768,1.54E+14,1006626,0.5276
28-02-2020,809.15,789.8,808,732.05,744.4,754.08,5959364,4.49E+14,3274668,0.5495
02-03-2020,744.4,742,754.45,734.4,744.55,745.05,3784522,2.82E+14,2009190,0.5309
03-03-2020,744.55,750,757.65,742.1,752.3,749.25,2168900,1.63E+14,1050811,0.4845
04-03-2020,752.3,754,774.85,748,771.3,760.28,2685540,2.04E+14,1221656,0.4549
05-03-2020,771.3,769.95,784,752.35,756.1,770.61,2126955,1.64E+14,922198,0.4336
06-03-2020,756.1,746.1,749.75,731.4,740.4,742.6,2004893,1.49E+14,1144174,0.5707
09-03-2020,740.4,715,730,696.55,704.8,708.12,3429034,2.43E+14,2006302,0.5851
11-03-2020,704.8,681,713.9,666,708.55,700.07,4626235,3.24E+14,2344817,0.5069
12-03-2020,708.55,676,690,637.1,649.85,657.02,3796969,2.49E+14,1926295,0.5073
13-03-2020,649.85,603.25,670,525.9,655.95,628.93,4553639,2.86E+14,1939223,0.4259
16-03-2020,655.95,634.8,634.8,591,603.4,608.99,6499358,3.96E+14,3924913,0.6039
17-03-2020,603.4,600,617.95,583.3,595.45,605.24,3333751,2.02E+14,1814804,0.5444
18-03-2020,595.45,600,611.25,570.65,579.65,591.47,3548532,2.10E+14,1620301,0.4566
19-03-2020,579.65,549.65,577.65,523,530,546.39,4932164,2.69E+14,2456525,0.4981
20-03-2020,530,525.1,595.45,525.1,576.35,568.65,6316078,3.59E+14,3179016,0.5033
23-03-2020,576.35,540,542,471.4,487.2,516.26,2912769,1.50E+14,1685882,0.5788
24-03-2020,487.2,487,533.95,487,503.5,508.37,4082147,2.08E+14,1995269,0.4888
25-03-2020,503.5,509,542.85,507.05,526.7,523.91,3664272,1.92E+14,2078178,0.5671
26-03-2020,526.7,539.35,564.9,513,515.2,526.81,5979874,3.15E+14,2851224,0.4768
27-03-2020,515.2,525,538.8,498,504.1,515.34,4672189,2.41E+14,2186121,0.4679
30-03-2020,504.1,494,532.35,485.65,526.8,522.26,4138338,2.16E+14,1755252,0.4241
31-03-2020,526.8,537,575.25,527.85,565.5,549.27,3652957,2.01E+14,1780536,0.4874
01-04-2020,565.5,560,560.3,510,511.2,526.83,4114437,2.17E+14,2046528,0.4974
03-04-2020,511.2,513.75,533.15,510.1,520.9,521.07,5826215,3.04E+14,2443907,0.4195
07-04-2020,520.9,536.5,557.65,535.75,549.85,545.87,3532484,1.93E+14,1553610,0.4398
08-04-2020,549.85,539.95,569.8,537,558.9,560.61,4113059,2.31E+14,2261575,0.5499
09-04-2020,558.9,570,582.7,537.55,545.25,548.36,5917546,3.24E+14,2369472,0.4004
13-04-2020,545.25,551,551,521.75,526.85,528.94,3822647,2.02E+14,1772504,0.4637
15-04-2020,526.85,528,548.6,528,538.65,539.17,6316300,3.41E+14,4025426,0.6373
16-04-2020,538.65,527,530,508.35,517.65,515.94,7001494,3.61E+14,3025456,0.4321
17-04-2020,517.65,529.1,532,500,509.85,508.08,10839905,5.51E+14,5804693,0.5355
20-04-2020,509.85,517.95,531.9,512,524.85,523.98,4549099,2.38E+14,1887194,0.4149
21-04-2020,524.85,511,520,505.9,512.95,513.04,2950307,1.51E+14,1467362,0.4974
22-04-2020,512.95,512,521.9,507.05,518.3,517.41,2268503,1.17E+14,1018198,0.4488
23-04-2020,518.3,519,527.85,509.3,523.7,517.69,6096448,3.16E+14,2428985,0.3984
24-04-2020,523.7,522,532.6,502.1,503.45,515.87,4817932,2.49E+14,2100283,0.4359
27-04-2020,503.45,511.7,519,506.5,511.7,513.07,4032708,2.07E+14,2055422,0.5097
28-04-2020,511.7,518,528.5,515.55,520.4,523.28,4972775,2.60E+14,2171980,0.4368
29-04-2020,520.4,525.95,536.9,522.1,528.7,530.04,6362006,3.37E+14,2833324,0.4454
30-04-2020,528.7,541,552.9,532.35,546.25,542.75,8932244,4.85E+14,3995286,0.4473
04-05-2020,546.25,515,519.75,498,502.45,506.41,14814583,7.50E+14,7681477,0.5185
05-05-2020,502.45,506,514,498.2,499.95,506.1,5717728,2.89E+14,3241820,0.567
06-05-2020,499.95,503.75,509.1,490,506.85,503.84,3781586,1.91E+14,1844539,0.4878
07-05-2020,506.85,508,525.85,506.35,516.35,516.81,6799899,3.51E+14,3498356,0.5145
08-05-2020,516.35,526.9,538.6,519.2,536.2,531.66,6016245,3.20E+14,2460828,0.409
11-05-2020,536.2,541.5,543.8,527.2,530.2,534.21,4272574,2.28E+14,2214203,0.5182
12-05-2020,530.2,525,539.5,525,533.25,535.4,5692069,3.05E+14,2952754,0.5187
13-05-2020,533.25,542,549.75,531.4,544.75,543.48,3296409,1.79E+14,1393855,0.4228
14-05-2020,544.75,532.4,535,513.95,515.7,521.6,6148509,3.21E+14,3423592,0.5568
15-05-2020,515.7,520,520,507.4,510.55,511.76,3628560,1.86E+14,1845922,0.5087
18-05-2020,510.55,511.5,515,501.5,504.05,508.39,3283983,1.67E+14,1139597,0.347
19-05-2020,504.05,510,519.7,503.3,512.6,514.34,3041594,1.56E+14,1356537,0.446
20-05-2020,512.6,515,524.8,510.7,519.2,518.13,2772990,1.44E+14,1163899,0.4197
21-05-2020,519.2,519.95,521.5,510.05,520.05,516.84,2540109,1.31E+14,908039,0.3575
22-05-2020,520.05,517.1,531,515.1,529.65,525.98,4254552,2.24E+14,2127756,0.5001
26-05-2020,529.65,533,540.75,518.85,520.45,528.93,2719798,1.44E+14,674455,0.248
27-05-2020,520.45,521.65,526,512.05,523.75,520.85,2265985,1.18E+14,802059,0.354
28-05-2020,523.75,528,531.85,517.15,529.7,525.21,3387687,1.78E+14,1370730,0.4046
29-05-2020,529.7,529.9,535.65,524.45,530.45,530.59,4081553,2.17E+14,2008890,0.4922
01-06-2020,530.45,538.5,554.8,537.05,543.55,545.13,4914055,2.68E+14,1992408,0.4055
02-06-2020,543.55,543.6,548.35,538,547.5,544.23,3879118,2.11E+14,1711894,0.4413
03-06-2020,547.5,554,565.5,550,553.25,559.06,4942025,2.76E+14,2312459,0.4679
04-06-2020,553.25,557,585,555.65,582.1,575.71,10915377,6.28E+14,3314002,0.3036
05-06-2020,582.1,588,593.55,575,579.85,583.86,6207097,3.62E+14,2131217,0.3434
08-06-2020,579.85,585.8,599.45,580.1,590,591.98,4791171,2.84E+14,1645460,0.3434
09-06-2020,590,594,605.35,585,586.2,592.92,5665593,3.36E+14,2116110,0.3735
10-06-2020,586.2,591.5,596.9,582.5,590.5,588.66,3439145,2.02E+14,1294447,0.3764
11-06-2020,590.5,591,591,564.75,571.85,575.28,3378491,1.94E+14,1226303,0.363
12-06-2020,571.85,550,561.9,550,554.7,554.86,3603893,2.00E+14,1424633,0.3953
15-06-2020,554.7,557,560.5,543.4,548.8,550.53,3944764,2.17E+14,1618819,0.4104
16-06-2020,548.8,556.95,556.95,531.15,533.3,541.76,4262601,2.31E+14,1428269,0.3351
17-06-2020,533.3,531,545,528.4,535.55,538.64,6139354,3.31E+14,2877909,0.4688
18-06-2020,535.55,535.05,540,531,535.9,535.09,2658699,1.42E+14,1286697,0.484
19-06-2020,535.9,538.5,542.95,531.9,538.85,537.32,5570402,2.99E+14,3680935,0.6608
22-06-2020,538.85,541.9,553.25,538.3,548.5,547.48,4352631,2.38E+14,2014495,0.4628
23-06-2020,548.5,548,560.1,544.55,558.8,555.09,4438916,2.46E+14,1146677,0.5687
24-06-2020,558.8,558.8,566,554.4,560.95,561.07,3500487,1.96E+14,1669572,0.477
25-06-2020,560.95,558,565.6,552.05,554.15,558.9,2386985,1.33E+14,1088918,0.4562
26-06-2020,554.15,555.5,574.95,552.6,560.85,566.2,5289122,2.99E+14,2156273,0.4077
29-06-2020,560.85,558.9,558.9,539.2,541.55,545.73,3304988,1.80E+14,1561053,0.4723
30-06-2020,541.55,547,548.9,541.55,543.4,545.1,2357985,1.29E+14,904338,0.3835
01-07-2020,543.4,544,547.35,536.05,545.9,542.17,3662565,1.99E+14,2051485,0.5601
02-07-2020,545.9,549.9,562.5,542.5,560.85,554.33,5966758,3.31E+14,2951288,0.4946
03-07-2020,560.85,565.9,572.25,561.05,567.2,565.93,4007492,2.27E+14,1926059,0.4806
06-07-2020,567.2,574.95,588,573.05,581.55,581.54,4909648,2.86E+14,1580506,0.3219
07-07-2020,581.55,583.85,592.5,577.1,586.85,586.65,5126702,3.01E+14,2130318,0.4155
08-07-2020,586.85,589.95,593.9,576.1,583.45,584.86,3391025,1.98E+14,1703551,0.5024
09-07-2020,583.45,583.45,587.7,572.05,577.3,578.65,2498149,1.45E+14,914181,0.3659
10-07-2020,577.3,572,572,561.35,569,567.43,3959576,2.25E+14,1277662,0.3227
13-07-2020,569,571.95,601.8,570.5,600.05,592.89,11008262,6.53E+14,2672961,0.2428
14-07-2020,600.05,594.95,603.8,592.55,598.3,597.88,5525648,3.30E+14,1929572,0.3492
15-07-2020,598.3,604,630,602,615.3,620.56,11907668,7.39E+14,3543213,0.2976
16-07-2020,615.3,627,638.95,588.1,599.4,611.88,13010078,7.96E+14,3222275,0.2477
17-07-2020,599.4,604.35,604.35,590.2,599.7,597.66,3307397,1.98E+14,773213,0.2338
20-07-2020,599.7,603.85,625.95,598.5,622.85,610.51,5461611,3.33E+14,1308874,0.2396
21-07-2020,622.85,630,631.8,615.35,620.7,621.74,4218958,2.62E+14,1070030,0.2536
22-07-2020,620.7,618,626.45,611.55,617.95,618.27,2879839,1.78E+14,523335,0.1817
23-07-2020,617.95,612.95,634.6,607,632.45,623.58,5038614,3.14E+14,973736,0.1933
24-07-2020,632.45,632.5,655.4,625.25,652.6,642.61,12277458,7.89E+14,3077210,0.2506
27-07-2020,652.6,657,671.75,642.8,664.55,662.97,11522408,7.64E+14,3312439,0.2875
28-07-2020,664.55,670,702.75,667,684.35,686.66,23296517,1.60E+15,3739114,0.1605
29-07-2020,684.35,686.95,695.25,671,676.4,678.15,5436739,3.69E+14,1548420,0.2848
30-07-2020,676.4,680,687.35,669.55,674.75,680.08,5126995,3.49E+14,1773241,0.3459
31-07-2020,674.75,678.45,685.45,673.5,681.65,679.96,3114816,2.12E+14,920777,0.2956
03-08-2020,681.65,685.95,686.95,669.55,673.6,677.04,3092997,2.09E+14,1176187,0.3803
04-08-2020,673.6,675,676.65,650.2,652.65,657.23,5559111,3.65E+14,2228701,0.4009
05-08-2020,652.65,655,661.5,642.55,648.55,651.64,5139376,3.35E+14,2183535,0.4249
06-08-2020,648.55,656,666.85,649.15,660.35,658.15,8644011,5.69E+14,3025195,0.35
07-08-2020,660.35,657.75,668,654.4,662.45,662.7,3823898,2.53E+14,1508856,0.3946
10-08-2020,662.45,668,687.35,662.7,681.85,675.92,5362306,3.62E+14,1576397,0.294
11-08-2020,681.85,690.1,693.95,672.1,674.8,683.19,4331864,2.96E+14,1218794,0.2814
12-08-2020,674.8,675,694,672.65,692.05,684.17,4355483,2.98E+14,1118136,0.2567
13-08-2020,692.05,695.9,705.8,684.3,697.05,696.31,7108877,4.95E+14,1941427,0.2731
14-08-2020,697.05,692,711,692,695.9,702.8,6476600,4.55E+14,2171326,0.3353
17-08-2020,695.9,704.8,724.4,698.65,721.05,711.86,7657252,5.45E+14,2449644,0.3199
18-08-2020,721.05,725,728,710.2,713.05,716.05,4752247,3.40E+14,2012434,0.4235
19-08-2020,713.05,715,729,709,726.7,722.8,6507682,4.70E+14,3210780,0.4934
20-08-2020,726.7,720,732,716.2,726.4,725.74,6610632,4.80E+14,2861265,0.4328
21-08-2020,726.4,731,736.65,730,732.6,733.73,4207709,3.09E+14,1954492,0.4645
